"Word","SimWord","Polarity","MqapWordStrength","MqapSimStrength","WordScore","SimScore","MqapCmp","PredictedCmpInformal","category.coef","category.p","interaction.coef","interaction.p","PredictedCmpFormal"
"lovable/a","adorable/a","positive",2,2,1.20680311501,0.836984860055,"same","stronger",1.28247674348467,0.0019903067605083,0.315796321279308,0.00000050046801291092,"stronger"
"lovely/a","beautiful/a","positive",2,2,0.833772491772,1.16840650444,"same","weaker",1.15416336188950,0.0000000000179739304080643,0.31909363240116,0.00000000000000000000000000000000000000000000039349800294474,"stronger"
"lovely/a","lovable/a","positive",2,2,0.833772491772,1.20680311501,"same","weaker",1.12141443623192,0.0000543005112089776,-0.140348483065057,0.00130672270680258,"weaker"
"low/a","inferior/a","negative",1,2,-0.393598258117,-0.775238893866,"weaker","weaker",-0.678035387806615,0.00229532511179429,0.148346376038483,0.00137495578938055,"weaker"
"low/a","insufficient/a","negative",1,1,-0.393598258117,-0.90411903152,"same","weaker",-0.657839384341979,0.0069336720824382,-0.237461632244980,0.0459159535724772,"stronger"
"lowly/a","inferior/a","negative",2,2,-0.271281240646,-0.775238893866,"same","weaker",-0.669182126605495,0.0407301892342683,-0.590262673272206,0.00000239280954483762,"stronger"
"lowly/a","unskilled/a","negative",2,1,-0.271281240646,-1.54483999737,"stronger","weaker",-0.629055874934187,0.0116744085282276,-1.23364618072031,0.00000085835169413056,"stronger"
"ludicrous/a","foolish/a","negative",2,2,-1.64561557028,-0.334651921895,"same","stronger",-1.84036920751368,5.50703756647364e-156,1.22725227232271,1.63864291198795e-83,"weaker"
"lush/a","rich/a","positive",2,1,1.08959141556,0.504589569974,"stronger","stronger",1.18404493519136,0.0000000288493197459687,-0.606984491337394,0.0000000000000000000000393462444615433,"weaker"
"mad/a","angry/a","negative",2,2,-0.390543635185,-0.943641032063,"same","weaker",-0.829740306505145,0.00428308101081468,-0.445252216380961,0.000000000000000000000000000000000000000000102233975048396,"stronger"
"mad/a","foolish/a","negative",2,2,-0.390543635185,-0.334651921895,"same","stronger",-0.548878613001137,0.0000000000413427223920843,-0.432075728630131,0.0000000000000319224716909688,"stronger"
"magnificent/a","impressive/a","positive",2,2,1.28747923278,0.31535487379,"same","stronger",2.43878326006033,0.000000000000000000000251754481157821,-2.03418510783205,0,"weaker"
"majestic/a","impressive/a","positive",2,2,0.923351298289,0.31535487379,"same","stronger",1.40227961421541,0.00000000995170697296095,-1.01426582912894,0.000000000000000000000000264315324843215,"weaker"
"marginal/a","narrow/a","negative",1,1,-1.12788338507,-0.274515151177,"same","stronger",-2.03178805905364,0.0000201997806465784,1.43443019205452,0.0000000000000000000000000000000000000000000000000834393042657925,"weaker"
"marvellous/a","extraordinary/a","positive",2,2,0.970868067585,1.41346622644,"same","weaker",1.88615593348152,0.0000000190715400201517,-0.0583963119419659,0.54569311225839,"same"
"marvellous/a","incredible/a","positive",2,2,0.970868067585,1.09527016702,"same","weaker",2.32954163909754,0.00000000858822837859031,0.354274367080712,0.000091296663509219,"stronger"
"marvelous/a","extraordinary/a","positive",2,2,2.42314394691,1.41346622644,"same","stronger",2.3961806191266,0.0000000000753140228243643,-0.293079157714273,0.000000245482211243552,"weaker"
"marvelous/a","incredible/a","positive",2,2,2.42314394691,1.09527016702,"same","stronger",2.60792451017627,0.00000000000680036901778103,0.127844486772867,0.0080443221733009,"stronger"
"mean/a","nasty/a","negative",2,2,-0.375511271833,-1.05158998903,"same","weaker",-1.04415465407231,0.00241891975763256,-0.160565068414688,0.000113403419701763,"stronger"
"mean/a","poor/a","negative",2,1,-0.375511271833,-1.52846650985,"stronger","weaker",-0.763759245419551,0.165193888905492,-1.47955753961076,0,"same"
"meaningless/a","nonsense/a","negative",2,2,-1.0039332687,-0.518854268473,"same","stronger",-1.41571131261615,0.0000000000000000000000000000000200010311777898,0.286938316590818,0.0000280161137925283,"weaker"
"meaningless/a","mindless/a","negative",2,2,-1.0039332687,-1.08691119898,"same","weaker",-1.85128543655378,5.40090214010264e-149,0.565435822503844,0.000000000000000000000000000000193586151741389,"weaker"
"meaningless/a","empty/a","negative",2,1,-1.0039332687,-0.808031991153,"stronger","stronger",-1.98429770883469,0.0000000000000000000233866168798169,0.739612395348306,7.32507039525793e-61,"weaker"
"mediocre/a","inferior/a","negative",2,2,-1.65127987691,-0.775238893866,"same","stronger",-2.44812101227551,0.000000160387319495587,1.26943114208866,1.14025081908551e-147,"weaker"
"mediocre/a","bad/a","negative",2,2,-1.65127987691,-1.07821423547,"same","stronger",-1.86163617306953,0.00000000000490795421320908,0.162112142732232,0.000000000000000312862016690984,"weaker"
"memorable/a","unforgettable/a","positive",2,2,0.897893762726,2.81025546656,"same","weaker",1.10374637123352,0.00000070202518165626,2.15527672462150,0,"stronger"
"meticulous/a","precise/a","positive",1,1,1.28344541285,0.963090421718,"same","stronger",2.01039778121433,0.000393392433567946,-0.561826193314563,0.00000625747939834467,"weaker"
"mindful/a","careful/a","positive",2,1,1.22481375567,0.27097362,"stronger","stronger",1.07414955718684,0.00000644701567731794,-0.753031367521045,0.000489537640517222,"weaker"
"mindful/a","evocative/a","positive",2,2,1.22481375567,0.795087985034,"same","stronger",1.24076142088126,0.00000000492210182224693,-0.122868906862452,0.583539591556899,"same"
"mindless/a","meaningless/a","negative",2,2,-1.08691119898,-1.0039332687,"same","stronger",-1.28580204366565,2.64008903021535e-83,-0.565435845263088,0.000000000000000000000000000000193584633845304,"stronger"
"mindless/a","foolish/a","negative",2,2,-1.08691119898,-0.334651921895,"same","stronger",-1.18517258831464,0,0.370969088822534,0.000000000510373558152907,"weaker"
"mindless/a","unreasonable/a","negative",2,1,-1.08691119898,-0.441591231113,"stronger","stronger",-1.21701242605704,8.35522923054166e-253,0.522897881634133,0.000000153368972044685,"weaker"
"miserable/a","unhappy/a","negative",2,2,-1.12636744,-0.713257411853,"same","stronger",-2.00780661307202,0.000000920158717681685,1.13618194802635,5.27516782203616e-87,"weaker"
"miserable/a","unfortunate/a","negative",2,2,-1.12636744,-0.631361472088,"same","stronger",-1.85597422010562,0.0000000274431768534868,0.729998965085312,0.000000000000000000000000000000000000000000000000000167993689686317,"weaker"
"miserable/a","inferior/a","negative",2,2,-1.12636744,-0.775238893866,"same","stronger",-1.98577183787014,0.00000000926827773220654,0.679979356587951,0.000000000000000000000000000000344534003222845,"weaker"
"miserable/a","uncomfortable/a","negative",2,1,-1.12636744,-0.578214358279,"stronger","stronger",-1.84322182262296,0.000000000000219423117472877,0.897116010544975,1.56042292901352e-78,"weaker"
"misguided/a","foolish/a","negative",2,2,-0.748885530459,-0.334651921895,"same","stronger",-0.952528385104002,0.00000000000000000000000000000000000000000625984257707664,0.279945144060622,0.00015421315752391,"weaker"
"misguided/a","wrong/a","negative",2,1,-0.748885530459,-0.513601596448,"stronger","stronger",-1.31067469203647,0.0000000256262343294801,0.511518686210462,0.00000000000000000000138109541133689,"weaker"
"misleading/a","dishonest/a","negative",2,2,-1.15390868988,-1.28553688869,"same","weaker",-1.71074407958899,0.000000000000587667216063536,0.0447876009058474,0.744804528978038,"same"
"monotonous/a","dull/a","negative",2,1,-1.01038062095,-1.28220749233,"stronger","weaker",-1.59428740359454,0.00000000000149811637448607,-0.25960655109428,0.0000272210580283522,"stronger"
"muddy/a","dirty/a","negative",1,1,-0.723492330148,-1.05609488646,"same","weaker",-2.07650573103137,0.000028877075951961,0.505989955387845,0.00000018382958995286,"weaker"
"narrow/a","petty/a","negative",1,2,-0.274515151177,-0.529632293918,"weaker","weaker",-0.48189961464725,0.0470906206395617,-0.0780835700592086,0.326163773862496,"same"
"nasty/a","dirty/a","negative",2,1,-1.05158998903,-1.05609488646,"stronger","weaker",-1.85091038939909,0.000890441850249481,0.00157003046098135,0.96549290713673,"same"
"nasty/a","dirty/a","negative",2,1,-1.05158998903,-1.05609488646,"stronger","weaker",-1.85091038939909,0.000890441850249481,0.00157003046098135,0.96549290713673,"same"
"nasty/a","dirty/a","negative",2,1,-1.05158998903,-1.05609488646,"stronger","weaker",-1.85091038939909,0.000890441850249481,0.00157003046098135,0.96549290713673,"same"
"nebulous/a","indistinct/a","negative",2,1,-0.481304641059,-0.753821351918,"stronger","weaker",-0.914643830165917,0.00104397610967657,-0.361637165237566,0.277391399149393,"same"
"needless/a","unnecessary/a","negative",1,1,-0.757175307461,-0.659261712485,"same","stronger",-0.945618527630594,0.00000000000579310866527844,-0.42825197848754,0.000000000000000038416250243828,"stronger"
"negligible/a","worthless/a","negative",1,2,-0.749973522701,-1.27821203881,"weaker","weaker",-0.734857024945461,0.0132724192551905,-1.52381310351366,0.0000000000000000000000000908629596026462,"stronger"
"nice/a","good/a","positive",2,1,0.32094112479,0.160687061069,"stronger","stronger",0.169995895845138,0.367330816041928,-0.307535012289111,5.04025660906388e-303,"same"
"nice/a","pleasant/a","positive",2,1,0.32094112479,0.573700391045,"stronger","weaker",-0.0199056022894238,0.933103906430364,0.455504684981845,1.7123832430457e-92,"same"
"nice/a","precise/a","positive",2,1,0.32094112479,0.963090421718,"stronger","weaker",0.00454052258588845,0.984221016361622,0.845436095073716,0.000000000000000000000000000000000000042466462572368,"same"
"noisy/a","blatant/a","negative",1,2,-0.323580380052,-1.45318956236,"weaker","weaker",-0.703850578149013,0.0078056520015183,-1.47672004454183,5.94215399709794e-189,"stronger"
"nonsense/a","meaningless/a","negative",2,2,-0.518854268473,-1.0039332687,"same","weaker",-1.12864137395748,0.000000000000000000408174392045793,-0.286958167151968,0.0000279804713557849,"stronger"
"objectionable/a","offensive/a","negative",2,1,-0.42697041986,-1.24321378399,"stronger","weaker",-0.653761614508995,0.0000320339773310019,-1.09551020737551,0.000000000000000000000664059405593334,"stronger"
"objectionable/a","unacceptable/a","negative",2,2,-0.42697041986,-1.46602991901,"same","weaker",-1.16213625442008,0.0246555360196097,-1.16234182354276,0.00000000000000000072251596914055,"stronger"
"obnoxious/a","offensive/a","negative",2,1,-1.02397165073,-1.24321378399,"stronger","weaker",-1.56628171991126,0.0000000000000000000000000000000000000540345717660602,-0.0588547759343317,0.203758547363164,"same"
"obscene/a","offensive/a","negative",2,1,-0.557741224598,-1.24321378399,"stronger","weaker",-0.896389144917687,0.00000000147017847411475,-0.899112995484092,0.000000000000000000000000000238342550012612,"stronger"
"obscene/a","dirty/a","negative",2,1,-0.557741224598,-1.05609488646,"stronger","weaker",-1.54726935206644,0.0011886927772776,0.082524984205637,0.294662564002326,"same"
"obscure/a","unclear/a","negative",1,1,-0.138430013041,-0.84277320904,"same","weaker",-0.371323590982676,0.0359213726750845,-0.752493736833526,0.0000000000000000000000000532040813243847,"stronger"
"odd/a","strange/a","negative",1,2,-0.437849068071,-0.520784245896,"weaker","weaker",-0.89498973849518,0.00580592133090986,0.267007367534019,0.000000000000000000000000000000478796573069401,"weaker"
"offbeat/a","unconventional/a","positive",2,1,1.54306369318,0.689720492071,"stronger","stronger",0.444125429253159,0.0000000000102402802801528,0.614429269368329,0.0000000000119829335848831,"stronger"
"offensive/a","abusive/a","negative",1,2,-1.24321378399,-0.702788118113,"weaker","stronger",-1.92949702543452,0.00000000000000132452650404687,1.23586715031142,2.30983128813459e-97,"weaker"
"offensive/a","objectionable/a","negative",1,2,-1.24321378399,-0.42697041986,"weaker","stronger",-1.74925189086946,0.0000000000000000000000000000000000000000000000000455016581699919,1.09544995813698,0.000000000000000000000667018530967238,"weaker"
"offensive/a","abhorrent/a","negative",1,2,-1.24321378399,-0.772227022396,"weaker","stronger",-1.76899623709725,0.000000000000000000000000000000000000000000000248409139428413,0.11986198989166,0.423202125487385,"same"
"offensive/a","hideous/a","negative",1,2,-1.24321378399,-1.18933184861,"weaker","stronger",-1.82962582605203,0.0000000000000000000341023309319216,0.181173071211512,0.00179332127726579,"weaker"
"opulent/a","rich/a","positive",2,1,0.966687740311,0.504589569974,"stronger","stronger",0.76601364239979,0.0019918660011597,-0.179430075890411,0.188798840864348,"same"
"outgoing/a","sociable/a","positive",1,2,0.695422726713,0.764385472746,"weaker","weaker",0.807204089113787,0.0000382521877754567,0.097092840548684,0.760991856636932,"same"
"outspoken/a","direct/a","neutral",1,1,0,0,"same","same",0.98730183760926,0.00432304478841275,-0.953568943500026,0.0000000000293332146332302,"weaker"
"outstanding/a","important/a","positive",2,1,1.81228657622,0.564584435658,"stronger","stronger",2.72758245912927,0.00000000153099333948371,-2.09994680182933,0,"weaker"
"overblown/a","pretentious/a","negative",2,2,-1.09008082776,-0.824976168977,"same","stronger",-0.949563634859485,0.0363201055430270,-0.360251095355351,0.00000000040449311811353,"stronger"
"painful/a","unpleasant/a","negative",1,2,-0.902592962616,-1.23438971605,"weaker","weaker",-1.70458963137258,0.0000770660529569918,0.329560008148538,0.00000000000000412334332274702,"weaker"
"painful/a","bad/a","negative",1,2,-0.902592962616,-1.07821423547,"weaker","weaker",-1.39014666798557,0.00000000000842195569895778,-0.166374337908219,0.000000000000176296057078851,"stronger"
"painful/a","uncomfortable/a","negative",1,1,-0.902592962616,-0.578214358279,"same","stronger",-1.61951470821747,0.00000000000115879323640958,1.11350787955935,1.63511273208512e-210,"weaker"
"palatial/a","impressive/a","positive",2,2,0.509251845616,0.31535487379,"same","stronger",0.215869433701014,0.511802062197557,0.189987855058726,0.399579026507952,"same"
"pale/a","weak/a","negative",1,1,-0.817623612238,-0.896630145134,"same","weaker",-1.00802157161956,0.000110558533789333,-0.446822797646339,0.0000000000000126139624123498,"stronger"
"paltry/a","worthless/a","negative",2,2,-0.557169818234,-1.27821203881,"same","weaker",-0.994587293722506,0.000122618692730635,-1.28185751133579,0.00000000000000000195483167805735,"stronger"
"particular/a","specific/a","neutral",1,1,0,0,"same","same",0.0128806466953855,0.949834483030803,0.0950530855339813,0.0125460580254843,"same"
"particular/a","specific/a","neutral",1,1,0,0,"same","same",0.0128806466953855,0.949834483030803,0.0950530855339813,0.0125460580254843,"same"
"particular/a","primary/a","neutral",1,1,0,0,"same","same",0.0669034609202464,0.728744487773063,-0.288629157306444,0.000000000147223132290612,"same"
"pathetic/a","unfortunate/a","negative",2,2,-2.00601239044,-0.631361472088,"same","stronger",-2.67514230490330,0.000000000000000000000000000000000242683554483413,2.06375901036618,0,"weaker"
"patient/a","diligent/a","positive",1,1,0.637784865833,0.792295695608,"same","weaker",0.86939791066698,0.0208400709231714,0.152987901825331,0.522590792386135,"same"
"perceptive/a","subtle/a","positive",2,1,0.968528774139,0.838162595316,"stronger","stronger",0.86173994700595,0.00376321109920143,0.197290178656937,0.0720614699365957,"same"
"perceptive/a","insightful/a","positive",2,2,0.968528774139,1.08775999142,"same","weaker",1.44485354329252,0.00371504596400794,-0.214513798214687,0.0609756385618474,"same"
"perfect/a","ideal/a","positive",2,2,1.58574381697,0.635158623116,"same","stronger",2.052661226335,0.000482559854460394,-1.29918597147032,7.59289286582075e-166,"weaker"
"perfect/a","clean/a","positive",2,1,1.58574381697,0.486740577917,"stronger","stronger",1.85776115903901,0.000667577406616661,-1.23470392208917,0,"weaker"
"perfect/a","idyllic/a","positive",2,2,1.58574381697,0.769725386779,"same","stronger",2.08422586845715,0.000582992369298587,-1.52688239267723,7.02117562343501e-62,"weaker"
"perfect/a","flawless/a","positive",2,2,1.58574381697,1.30175427918,"same","stronger",2.05217915939714,0.000747123946681417,0.736015838398528,0.000000000000000000000000000000000000000000000000000134026773585875,"stronger"
"perfunctory/a","careless/a","negative",2,2,-0.873914745703,-0.75122242099,"same","stronger",-1.67547251214419,0.00305085859933394,0.768020575756449,0.00000000548312816781973,"weaker"
"pertinent/a","relevant/a","positive",1,1,0.555495616205,0.896647660599,"same","weaker",1.14054389029121,0.00000788304410838188,-0.0694597121342514,0.560541151570662,"same"
"petty/a","unimportant/a","negative",2,2,-0.529632293918,-0.486276962636,"same","stronger",-0.636592810920779,0.0137572228056099,-0.382262241488065,0.0000561489086771888,"stronger"
"phenomenal/a","extraordinary/a","positive",2,2,1.11974538029,1.41346622644,"same","weaker",2.9790657224054,0.0000000000000000000000000000000117631875632152,-1.02174630064449,3.69836173536721e-60,"weaker"
"pitiful/a","bad/a","negative",2,2,-1.53274851656,-1.07821423547,"same","stronger",-2.17508043640015,0.00000000000000000000000000251891423537373,0.601942484324087,0.0000000000000000000000000120129674021369,"weaker"
"pitiful/a","unfortunate/a","negative",2,2,-1.53274851656,-0.631361472088,"same","stronger",-2.60325511169483,0.0000000000000433624132641475,1.73199515236922,4.55792780553278e-165,"weaker"
"pleasant/a","idyllic/a","positive",1,2,0.573700391045,0.769725386779,"weaker","weaker",0.313192828287517,0.21130366810474,-0.00072351492246143,0.993943388153357,"same"
"pleasant/a","enjoyable/a","positive",1,2,0.573700391045,0.860260417591,"weaker","weaker",0.580614911595846,0.0398180220166349,-0.18753213484457,0.0000000000000190988764824064,"weaker"
"pleasant/a","grateful/a","positive",1,2,0.573700391045,1.28650406375,"weaker","weaker",0.474731007944505,0.00593494154376977,0.508125488475186,0.000000000000000021711382559632,"stronger"
"pleasant/a","beautiful/a","positive",1,2,0.573700391045,1.16840650444,"weaker","weaker",0.518458045708458,0.0000238842957160877,0.808498446451446,2.29687800501896e-258,"stronger"
"pleasant/a","nice/a","positive",1,2,0.573700391045,0.32094112479,"weaker","stronger",0.435645226272068,0.0671162359432894,-0.455578384890189,1.60176900673629e-92,"same"
"pleased/a","delighted/a","positive",2,2,1.27635794972,1.6939653787,"same","weaker",1.57426771852691,0.00000828752858828964,0.362194045926582,0.00000972901965268176,"stronger"
"pleased/a","proud/a","positive",2,2,1.27635794972,0.427062929915,"same","stronger",1.75578776245024,0.00000249243877008490,-0.677182699426723,0.000000000000000000000000000000000000000028858411635809,"weaker"
"pointless/a","blunt/a","negative",1,2,-1.84340082672,-0.659083017592,"weaker","stronger",-2.49065322911545,1.30071537026339e-57,1.91067408132226,3.05676967272488e-171,"weaker"
"pointless/a","worthless/a","negative",1,2,-1.84340082672,-1.27821203881,"weaker","stronger",-2.42237096489481,0.0000000000000000000000000000000000000000269188740588827,0.097359371282256,0.0552928710891809,"same"
"polished/a","sophisticated/a","positive",1,2,0.545098046959,0.724078498933,"weaker","weaker",0.759553408694792,0.0428507798225736,0.104923536885018,0.175814564958461,"same"
"pompous/a","pretentious/a","negative",2,2,-0.672298189735,-0.824976168977,"same","weaker",-0.411653569359391,0.334420466540405,-0.91091069271693,0.0000000000000000000000000000000000000000000168085367781711,"same"
"poor/a","unfortunate/a","negative",1,2,-1.52846650985,-0.631361472088,"weaker","stronger",-2.22316499068616,0.0000278942222909492,1.24574845812383,0,"weaker"
"poor/a","insufficient/a","negative",1,1,-1.52846650985,-0.90411903152,"same","stronger",-2.19376885019662,0.0000478265619365946,0.80920814209526,0.0000000000113746115655684,"weaker"
"poor/a","bad/a","negative",1,2,-1.52846650985,-1.07821423547,"weaker","stronger",-1.86566482710758,0.000000000217713410557213,0.114227924493265,0.0000000000000000000000576715939458602,"weaker"
"potent/a","influential/a","positive",2,1,0.702350548877,1.39161232711,"stronger","weaker",1.11015191026025,0.00000143978388567737,0.192429206982035,0.0599197385064168,"same"
"potent/a","powerful/a","positive",2,1,0.702350548877,1.1464277518,"stronger","weaker",0.841628092260475,0.00443792556445242,0.667326829056413,0.000000000000000098394904568541,"stronger"
"powerful/a","potent/a","positive",1,2,1.1464277518,0.702350548877,"weaker","stronger",1.50895288831708,0.000000129633722751432,-0.667368726920171,0.0000000000000000979572519428312,"weaker"
"powerful/a","influential/a","positive",1,1,1.1464277518,1.39161232711,"same","weaker",1.51477152523981,0.000000434433579456537,-0.47569422177749,0.00000000000230500821828646,"weaker"
"precise/a","meticulous/a","positive",1,1,0.963090421718,1.28344541285,"same","weaker",1.44861962333391,0.00985843325059833,0.561826262358232,0.0000062574409996121,"stronger"
"precise/a","nice/a","positive",1,2,0.963090421718,0.32094112479,"weaker","stronger",0.84997886858414,0.000365437856609959,-0.84551904496889,0.000000000000000000000000000000000000041789781545076,"weaker"
"predominant/a","frequent/a","neutral",1,1,0,0,"same","same",0.218869278238097,0.309889767284010,-0.096269293101732,0.596869435183617,"same"
"predominant/a","dominant/a","neutral",1,1,0,0,"same","same",-0.388691244340793,0.269829612189895,0.210870317020296,0.280370506038121,"same"
"preposterous/a","foolish/a","negative",2,2,-1.29980784835,-0.334651921895,"same","stronger",-1.49088572290060,0.000000000000000000000000000000000000000000000000000491250299397167,0.917763364084887,0.0000000000000000000000000000000000191431767950571,"weaker"
"prevalent/a","frequent/a","neutral",1,1,0,0,"same","same",0.495665222000492,0.000189518968219184,-0.350864249677694,0.0000482333111219443,"weaker"
"primary/a","direct/a","neutral",1,1,0,0,"same","same",0.00603436361034598,0.983597443255872,-0.00745406454553942,0.885807417905937,"same"
"primary/a","particular/a","neutral",1,1,0,0,"same","same",-0.221731443052571,0.259909471635645,0.288628755384766,0.000000000147231008782834,"same"
"problematic/a","questionable/a","negative",2,2,-0.379790820767,-0.636778127613,"same","weaker",-1.00802488846002,0.000042806909158696,-0.101146647162459,0.228021553697008,"same"
"profane/a","dirty/a","negative",2,1,-1.12153108665,-1.05609488646,"stronger","stronger",-1.65935690781559,0.0176774532471134,-0.235031918720051,0.220152982297460,"same"
"profound/a","thoughtful/a","positive",2,2,1.19240051291,1.11524393077,"same","stronger",1.41701365153497,0.00516342084875705,0.298234917301533,0.0000000237868268533713,"stronger"
"prosperous/a","rich/a","positive",1,1,0.649248201293,0.504589569974,"same","stronger",0.98811395631388,0.000158394340010196,-0.401195011156624,0.0129408936422152,"weaker"
"prosperous/a","happy/a","positive",1,2,0.649248201293,0.56364505588,"weaker","stronger",0.728988914872869,0.0116848974410168,-0.0559568933161525,0.725500206758417,"same"
"proud/a","pleased/a","positive",2,2,0.427062929915,1.27635794972,"same","weaker",1.07861253020863,0.00378358832362029,0.677140015318413,0.0000000000000000000000000000000000000000291889439678826,"stronger"
"proud/a","dignified/a","positive",2,2,0.427062929915,2.02505129716,"same","weaker",1.38755241599114,0.00281679133908515,-0.436570231975772,0.0000122513436811526,"weaker"
"proud/a","impressive/a","positive",2,2,0.427062929915,0.31535487379,"same","stronger",1.05181314199346,0.00000249686829371231,-0.659138651760754,4.16270947582591e-67,"weaker"
"puny/a","weak/a","negative",2,1,-0.568613914915,-0.896630145134,"stronger","weaker",-1.08857644198903,0.000344361673969163,-0.359006457344672,0.0209963277414284,"stronger"
"pure/a","clean/a","positive",1,1,0.452997912901,0.486740577917,"same","weaker",0.463882663413784,0.00914178045437401,0.392479036184265,0.0000000000000000000000000000000000000209977309394035,"stronger"
"pure/a","clean/a","positive",1,1,0.452997912901,0.486740577917,"same","weaker",0.463882663413784,0.00914178045437401,0.392479036184265,0.0000000000000000000000000000000000000209977309394035,"stronger"
"pure/a","harmonious/a","positive",1,2,0.452997912901,0.839266939957,"weaker","weaker",0.529893226073537,0.0409075899922169,0.720461476251598,0.000672234606713359,"stronger"
"puzzling/a","unclear/a","negative",2,1,-0.159852990434,-0.84277320904,"stronger","weaker",-0.574055210407829,0.146818404834588,-0.610705735260377,0.000000000117225233125419,"same"
"questionable/a","doubtful/a","negative",2,2,-0.636778127613,-0.858110306946,"same","weaker",-1.25637553089025,0.000073973133583498,0.230525758453030,0.0143672095610502,"weaker"
"questionable/a","debatable/a","negative",2,2,-0.636778127613,-0.313708797365,"same","stronger",-1.11983721770864,0.00000119438762105988,0.476219393087882,0.0000605198430457744,"weaker"
"ragged/a","worn/a","negative",2,1,-0.37755619397,-0.608087176262,"stronger","weaker",-0.465016372514792,0.267831243190071,-0.505881574242149,0.000220286079230800,"same"
"ragged/a","tired/a","negative",2,2,-0.37755619397,-0.802225867729,"same","weaker",-0.108300773991890,0.747437808838814,-1.1170089136305,0.0000000000000000345575979320997,"same"
"ragged/a","uneven/a","negative",2,1,-0.37755619397,-0.814950136112,"stronger","weaker",-0.40307528708028,0.244186212883968,-1.01349001686807,0.000000000000142304390151815,"same"
"rapid/a","fast/a","neutral",1,1,0,0,"same","same",0.22503428986656,0.441195676183779,0.0301670752887827,0.644090769633195,"same"
"rapid/a","fast/a","neutral",1,1,0,0,"same","same",0.22503428986656,0.441195676183779,0.0301670752887827,0.644090769633195,"same"
"real/a","true/a","positive",1,2,0.243347903399,0.68536619891,"weaker","weaker",0.229812557448922,0.0667286153278446,0.613456169063804,0,"same"
"real/a","true/a","positive",1,2,0.243347903399,0.68536619891,"weaker","weaker",0.229812557448922,0.0667286153278446,0.613456169063804,0,"same"
"redundant/a","unnecessary/a","negative",1,1,-0.618736211796,-0.659261712485,"same","weaker",-1.19416603514931,0.0000000475433999479719,0.094117327519701,0.123335118584822,"same"
"refined/a","sophisticated/a","positive",1,2,0.61754926776,0.724078498933,"weaker","weaker",1.27317151435322,0.00174475888580403,-0.411730476012555,0.000701303446448007,"weaker"
"refined/a","gracious/a","positive",1,2,0.61754926776,0.992621203088,"weaker","weaker",0.468535715764013,0.275313427079561,1.10172440201712,0.00000000000000934130816753332,"same"
"refined/a","elegant/a","positive",1,2,0.61754926776,1.44940452845,"weaker","weaker",0.89257182612053,0.0153382570734111,1.01848915690953,0.000000000000000242882902055905,"stronger"
"regrettable/a","unfortunate/a","negative",2,2,-0.936483204219,-0.631361472088,"same","stronger",-1.50174287711251,0.000120869865006634,0.453799738755828,0.00082015334499255,"weaker"
"relevant/a","pertinent/a","positive",1,1,0.896647660599,0.555495616205,"same","stronger",1.07084529488344,0.00000396457269747655,0.0694701448648916,0.560481552494619,"same"
"remarkable/a","extraordinary/a","positive",2,2,1.23858052443,1.41346622644,"same","weaker",1.62485398103493,0.000000434165018208639,0.227980425771123,0.00000107357168337731,"stronger"
"replete/a","full/a","neutral",1,1,0,0,"same","same",-0.488621809413116,0.00117174780765704,0.700464461972485,0.000000000000229776870453313,"weaker"
"respectful/a","reverent/a","positive",2,2,0.920903234095,1.01989985032,"same","weaker",1.27134998416865,0.00921382347230806,-0.6131557440131,0.0074484853266507,"weaker"
"reverent/a","respectful/a","positive",2,2,1.01989985032,0.920903234095,"same","stronger",0.658251693241518,0.210763850550168,0.613131334963419,0.00745113603194133,"same"
"reverent/a","awed/a","positive",2,2,1.01989985032,1.32801320777,"same","weaker",0.95011890874426,0.0320787516057801,0.910159144323696,0.000259539586062113,"stronger"
"rich/a","affluent/a","positive",1,1,0.504589569974,0.41915359195,"same","stronger",0.585795855848595,0.00555982463480795,0.295517323473265,0.0158894804419921,"stronger"
"rich/a","comfortable/a","positive",1,1,0.504589569974,0.905429019149,"same","weaker",0.423188541178646,0.145804883554666,1.09651665384937,4.40967966144261e-265,"same"
"rich/a","colorful/a","positive",1,1,0.504589569974,0.768257798805,"same","weaker",0.599071490677906,0.0119883709223755,0.345264141786035,0.000000000000000201041264050325,"stronger"
"ridiculous/a","foolish/a","negative",2,2,-1.52695332788,-0.334651921895,"same","stronger",-2.17493677877907,0.000000000000000000000131201562283562,1.27007227640209,4.39725283907957e-122,"weaker"
"right/a","ethical/a","positive",1,2,0.459043379594,0.471190314672,"weaker","weaker",0.525672793553887,0.00751488137531039,0.0341011104491642,0.618852410376658,"same"
"rusty/a","unskilled/a","negative",2,1,-0.762389513371,-1.54483999737,"stronger","weaker",-1.27092142173514,0.000000000000000000000510985375578804,-0.215229375287918,0.374940536278492,"same"
"seamless/a","smooth/a","positive",2,1,1.43818988775,0.811772836069,"stronger","stronger",1.96022598155350,0.000000000000205434344903987,-1.16187430587930,0.00000000000000000000000000000000920687411421154,"weaker"
"seductive/a","alluring/a","positive",2,2,0.483650265944,0.692391587365,"same","weaker",0.776893106325503,0.0084569388968207,-0.137165960144333,0.200521728362026,"same"
"self-defeating/a","unsuccessful/a","negative",1,1,-0.352143603806,-0.526186521919,"same","weaker",-0.92342063619617,0.00315678695513,0.125318236004209,0.658139944576599,"same"
